,movieId,title,genres
1018,1329,Blood for Dracula (Andy Warhol's Dracula) (1974),Horror
1019,1330,April Fool's Day (1986),Horror
1020,1331,Audrey Rose (1977),Horror
1021,1332,"Believers, The (1987)",Horror|Thriller
1022,1333,"Birds, The (1963)",Horror|Thriller
1023,1334,"Blob, The (1958)",Horror|Sci-Fi
1024,1335,Blood Beach (1981),Horror|Mystery
1025,1336,Body Parts (1991),Horror|Thriller
1026,1337,"Body Snatcher, The (1945)",Drama|Horror|Thriller
1027,1339,Dracula (Bram Stoker's Dracula) (1992),Fantasy|Horror|Romance|Thriller
1028,1340,"Bride of Frankenstein, The (Bride of Frankenstein) (1935)",Drama|Horror|Sci-Fi
1029,1341,Burnt Offerings (1976),Horror
1030,1342,Candyman (1992),Horror|Thriller
1031,1343,Cape Fear (1991),Thriller
1032,1344,Cape Fear (1962),Crime|Drama|Thriller
1033,1345,Carrie (1976),Drama|Fantasy|Horror|Thriller
1034,1346,Cat People (1982),Drama|Fantasy|Horror
1035,1347,"Nightmare on Elm Street, A (1984)",Horror|Thriller
1036,1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",Horror
1037,1349,Vampire in Venice (Nosferatu a Venezia) (Nosferatu in Venice) (1986),Horror
1038,1350,"Omen, The (1976)",Horror|Mystery|Thriller
1039,1351,Blood and Wine (Blood & Wine) (1996),Crime|Drama|Thriller
1040,1352,Albino Alligator (1996),Crime|Thriller
1041,1353,"Mirror Has Two Faces, The (1996)",Comedy|Drama|Romance
1042,1354,Breaking the Waves (1996),Drama|Mystery
1043,1355,Nightwatch (1997),Horror|Thriller
1044,1356,Star Trek: First Contact (1996),Action|Adventure|Sci-Fi|Thriller
1045,1357,Shine (1996),Drama|Romance
1046,1358,Sling Blade (1996),Drama
1047,1359,Jingle All the Way (1996),Children|Comedy
1048,1361,Paradise Lost: The Child Murders at Robin Hood Hills (1996),Documentary
1049,1363,"Preacher's Wife, The (1996)",Drama
1050,1365,Ridicule (1996),Drama
1051,1366,"Crucible, The (1996)",Drama
1052,1367,101 Dalmatians (1996),Adventure|Children|Comedy
1053,1370,Die Hard 2 (1990),Action|Adventure|Thriller
1054,1371,Star Trek: The Motion Picture (1979),Adventure|Sci-Fi
1055,1372,Star Trek VI: The Undiscovered Country (1991),Action|Mystery|Sci-Fi
1056,1373,Star Trek V: The Final Frontier (1989),Action|Sci-Fi
1057,1374,Star Trek II: The Wrath of Khan (1982),Action|Adventure|Sci-Fi|Thriller
1058,1375,Star Trek III: The Search for Spock (1984),Action|Adventure|Sci-Fi
1059,1376,Star Trek IV: The Voyage Home (1986),Adventure|Comedy|Sci-Fi
1060,1377,Batman Returns (1992),Action|Crime
1061,1378,Young Guns (1988),Action|Comedy|Western
1062,1379,Young Guns II (1990),Action|Western
1063,1380,Grease (1978),Comedy|Musical|Romance
1064,1381,Grease 2 (1982),Comedy|Musical|Romance
1065,1382,Marked for Death (1990),Action|Drama
1066,1385,Under Siege (1992),Action|Drama|Thriller
1067,1387,Jaws (1975),Action|Horror
1068,1388,Jaws 2 (1978),Horror|Thriller
1069,1389,Jaws 3-D (1983),Action|Horror
1070,1390,My Fellow Americans (1996),Comedy
1071,1391,Mars Attacks! (1996),Action|Comedy|Sci-Fi
1072,1392,Citizen Ruth (1996),Comedy|Drama
1073,1393,Jerry Maguire (1996),Drama|Romance
1074,1394,Raising Arizona (1987),Comedy
1075,1395,Tin Men (1987),Comedy|Drama
1076,1396,Sneakers (1992),Action|Comedy|Crime|Drama|Sci-Fi
1077,1397,Bastard Out of Carolina (1996),Drama
1078,1398,In Love and War (1996),Romance|War
1079,1399,Marvin's Room (1996),Drama
1080,1401,Ghosts of Mississippi (1996),Drama
1081,1405,Beavis and Butt-Head Do America (1996),Adventure|Animation|Comedy|Crime
1082,1406,La Cérémonie (1995),Crime|Drama|Mystery|Thriller
1083,1407,Scream (1996),Comedy|Horror|Mystery|Thriller
1084,1408,"Last of the Mohicans, The (1992)",Action|Romance|War|Western
1085,1409,Michael (1996),Comedy|Drama|Fantasy|Romance
1086,1411,Hamlet (1996),Crime|Drama|Romance
1087,1412,Some Mother's Son (1996),Drama
1088,1413,"Whole Wide World, The (1996)",Drama
1089,1414,Mother (1996),Comedy
1090,1415,"Thieves (Voleurs, Les) (1996)",Crime|Drama|Romance
1091,1416,Evita (1996),Drama|Musical
1092,1417,"Portrait of a Lady, The (1996)",Drama
1093,1419,Walkabout (1971),Adventure|Drama
1094,1422,Murder at 1600 (1997),Crime|Drama|Mystery|Thriller
1095,1423,Hearts and Minds (1996),Drama
1096,1425,Fierce Creatures (1997),Comedy
1097,1426,Zeus and Roxanne (1997),Children
1098,1427,Turbulence (1997),Action|Thriller
1099,1428,Angel Baby (1995),Drama
1100,1429,First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo) (1996),Action|Adventure|Comedy|Thriller
1101,1430,Underworld (1996),Comedy|Thriller
1102,1431,Beverly Hills Ninja (1997),Action|Comedy
1103,1432,Metro (1997),Action|Comedy|Crime|Drama|Thriller
1104,1437,"Cement Garden, The (1993)",Drama
1105,1438,Dante's Peak (1997),Action|Thriller
1106,1439,Meet Wally Sparks (1997),Comedy
1107,1440,Amos & Andrew (1993),Comedy
1108,1441,Benny & Joon (1993),Comedy|Romance
1109,1442,Prefontaine (1997),Drama
1110,1445,McHale's Navy (1997),Comedy|War
1111,1446,Kolya (Kolja) (1996),Comedy|Drama
1112,1447,Gridlock'd (1997),Crime
1113,1449,Waiting for Guffman (1996),Comedy
1114,1453,"Beautician and the Beast, The (1997)",Comedy|Romance
1115,1454,SubUrbia (1997),Comedy|Drama
1116,1456,"Pest, The (1997)",Comedy
1117,1457,Fools Rush In (1997),Comedy|Drama|Romance
1118,1458,Touch (1997),Drama|Fantasy|Romance
1119,1459,Absolute Power (1997),Mystery|Thriller
1120,1460,That Darn Cat (1997),Children|Comedy|Mystery
1121,1461,Vegas Vacation (National Lampoon's Las Vegas Vacation) (1997),Comedy
1122,1464,Lost Highway (1997),Crime|Drama|Fantasy|Film-Noir|Mystery|Romance
1123,1465,Rosewood (1997),Action|Drama
1124,1466,Donnie Brasco (1997),Crime|Drama
1125,1468,Booty Call (1997),Comedy|Romance
1126,1473,Best Men (1997),Action|Comedy|Crime|Drama
1127,1474,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),Children|Comedy
1128,1475,Kama Sutra: A Tale of Love (1996),Romance
1129,1476,Private Parts (1997),Comedy|Drama
1130,1477,Love Jones (1997),Romance
1131,1479,"Saint, The (1997)",Action|Romance|Sci-Fi|Thriller
1132,1480,Smilla's Sense of Snow (1997),Drama|Thriller
1133,1483,Crash (1996),Drama|Thriller
1134,1484,"Daytrippers, The (1996)",Comedy|Drama|Mystery|Romance
1135,1485,Liar Liar (1997),Comedy
1136,1487,Selena (1997),Drama|Musical
1137,1488,"Devil's Own, The (1997)",Action|Drama|Thriller
1138,1489,Cats Don't Dance (1997),Animation|Children|Musical
1139,1490,B*A*P*S (1997),Comedy
1140,1493,Love and Other Catastrophes (1996),Romance
1141,1495,Turbo: A Power Rangers Movie (1997),Action|Adventure|Children
1142,1496,Anna Karenina (1997),Drama|Romance
1143,1497,Double Team (1997),Action
1144,1498,Inventing the Abbotts (1997),Drama|Romance
1145,1499,Anaconda (1997),Action|Adventure|Thriller
1146,1500,Grosse Pointe Blank (1997),Comedy|Crime|Romance
1147,1502,Kissed (1996),Drama|Romance
1148,1503,8 Heads in a Duffel Bag (1997),Comedy
1149,1507,Paradise Road (1997),Drama|War
1150,1513,Romy and Michele's High School Reunion (1997),Comedy
1151,1514,Temptress Moon (Feng Yue) (1996),Romance
1152,1515,Volcano (1997),Action|Drama|Thriller
1153,1516,Children of the Revolution (1996),Comedy
1154,1517,Austin Powers: International Man of Mystery (1997),Action|Adventure|Comedy
1155,1518,Breakdown (1997),Action|Thriller
1156,1519,Broken English (1996),Drama
1157,1526,Fathers' Day (1997),Comedy
1158,1527,"Fifth Element, The (1997)",Action|Adventure|Comedy|Sci-Fi
1159,1529,Nowhere (1997),Comedy|Drama
1160,1533,"Promise, The (La promesse) (1996)",Drama
1161,1537,Shall We Dance? (Shall We Dansu?) (1996),Comedy|Drama|Romance
1162,1541,Addicted to Love (1997),Comedy|Romance
1163,1542,Brassed Off (1996),Comedy|Drama|Romance
1164,1544,"Lost World: Jurassic Park, The (1997)",Action|Adventure|Sci-Fi|Thriller
1165,1545,Ponette (1996),Drama
1166,1546,Schizopolis (1996),Comedy
1167,1547,Shiloh (1997),Children|Drama
1168,1549,Rough Magic (1995),Drama|Romance
1169,1550,Trial and Error (1997),Comedy|Romance
1170,1551,Buddy (1997),Adventure|Children|Drama
1171,1552,Con Air (1997),Action|Adventure|Thriller
1172,1554,"Pillow Book, The (1996)",Drama|Romance
1173,1556,Speed 2: Cruise Control (1997),Action|Romance|Thriller
1174,1562,Batman & Robin (1997),Action|Adventure|Fantasy|Thriller
1175,1564,For Roseanna (Roseanna's Grave) (1997),Comedy|Drama|Romance
1176,1565,Head Above Water (1996),Comedy|Thriller
1177,1566,Hercules (1997),Adventure|Animation|Children|Comedy|Musical
1178,1569,My Best Friend's Wedding (1997),Comedy|Romance
1179,1571,When the Cat's Away (Chacun cherche son chat) (1996),Comedy|Romance
1180,1572,"Contempt (Mépris, Le) (1963)",Drama
1181,1573,Face/Off (1997),Action|Crime|Drama|Thriller
1182,1574,Fall (1997),Romance
1183,1580,Men in Black (a.k.a. MIB) (1997),Action|Comedy|Sci-Fi
1184,1581,Out to Sea (1997),Comedy
1185,1582,Wild America (1997),Adventure|Children
1186,1583,"Simple Wish, A (1997)",Children|Fantasy
1187,1584,Contact (1997),Drama|Sci-Fi
1188,1585,Love Serenade (1996),Comedy
1189,1586,G.I. Jane (1997),Action|Drama
1190,1587,Conan the Barbarian (1982),Action|Adventure|Fantasy
1191,1588,George of the Jungle (1997),Children|Comedy
1192,1589,Cop Land (1997),Action|Crime|Drama|Thriller
1193,1590,Event Horizon (1997),Horror|Sci-Fi|Thriller
1194,1591,Spawn (1997),Action|Adventure|Sci-Fi|Thriller
1195,1592,Air Bud (1997),Children|Comedy
1196,1593,Picture Perfect (1997),Comedy|Romance
1197,1594,In the Company of Men (1997),Comedy|Drama
1198,1596,Career Girls (1997),Drama
1199,1597,Conspiracy Theory (1997),Drama|Mystery|Romance|Thriller
1200,1598,Desperate Measures (1998),Crime|Drama|Thriller
1201,1599,Steel (1997),Action
1202,1600,She's So Lovely (1997),Drama|Romance
1203,1601,Hoodlum (1997),Crime|Drama|Film-Noir
1204,1602,Leave It to Beaver (1997),Comedy
1205,1603,Mimic (1997),Horror|Sci-Fi|Thriller
1206,1604,Money Talks (1997),Action|Comedy
1207,1605,Excess Baggage (1997),Adventure|Romance
1208,1606,Kull the Conqueror (1997),Action|Adventure
1209,1608,Air Force One (1997),Action|Thriller
1210,1609,187 (One Eight Seven) (1997),Drama|Thriller
1211,1610,"Hunt for Red October, The (1990)",Action|Adventure|Thriller
1212,1611,My Own Private Idaho (1991),Drama|Romance
1213,1612,"Kiss Me, Guido (1997)",Comedy
1214,1613,Star Maps (1997),Drama
1215,1614,In & Out (1997),Comedy
1216,1615,"Edge, The (1997)",Adventure|Drama
1217,1616,"Peacemaker, The (1997)",Action|Thriller|War
1218,1617,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller
1219,1619,Seven Years in Tibet (1997),Adventure|Drama|War
1220,1620,Kiss the Girls (1997),Crime|Drama|Mystery|Thriller
1221,1621,Soul Food (1997),Drama
1222,1623,Wishmaster (1997),Horror
1223,1624,"Thousand Acres, A (1997)",Drama
1224,1625,"Game, The (1997)",Drama|Mystery|Thriller
1225,1626,Fire Down Below (1997),Action|Drama|Thriller
1226,1627,U Turn (1997),Crime|Drama|Mystery
1227,1629,"MatchMaker, The (1997)",Comedy|Romance
1228,1631,"Assignment, The (1997)",Action|Thriller
1229,1633,Ulee's Gold (1997),Drama
1230,1635,"Ice Storm, The (1997)",Drama
1231,1639,Chasing Amy (1997),Comedy|Drama|Romance
1232,1641,"Full Monty, The (1997)",Comedy|Drama
1233,1642,Indian Summer (a.k.a. Alive & Kicking) (1996),Comedy|Drama
1234,1643,"Mrs. Brown (a.k.a. Her Majesty, Mrs. Brown) (1997)",Drama|Romance
1235,1644,I Know What You Did Last Summer (1997),Horror|Mystery|Thriller
1236,1645,The Devil's Advocate (1997),Drama|Mystery|Thriller
1237,1646,RocketMan (a.k.a. Rocket Man) (1997),Children|Comedy|Romance|Sci-Fi
1238,1647,Playing God (1997),Crime|Drama|Thriller
1239,1648,"House of Yes, The (1997)",Comedy|Drama
1240,1649,"Fast, Cheap & Out of Control (1997)",Documentary
1241,1650,Washington Square (1997),Drama
1242,1652,Year of the Horse (1997),Documentary
1243,1653,Gattaca (1997),Drama|Sci-Fi|Thriller
1244,1654,FairyTale: A True Story (1997),Children|Drama|Fantasy
1245,1655,Phantoms (1998),Drama|Horror|Thriller
1246,1656,Swept from the Sea (1997),Drama|Romance
1247,1658,"Life Less Ordinary, A (1997)",Romance|Thriller
1248,1659,Hurricane Streets (1997),Drama
1249,1660,Eve's Bayou (1997),Drama
1250,1661,Switchback (1997),Crime|Mystery|Thriller
1251,1662,Gang Related (1997),Crime
1252,1663,Stripes (1981),Comedy|War
1253,1665,Bean (1997),Comedy
1254,1667,Mad City (1997),Action|Drama
1255,1670,Welcome to Sarajevo (1997),Drama|War
1256,1671,Deceiver (1997),Crime|Drama|Thriller
1257,1672,"Rainmaker, The (1997)",Drama
1258,1673,Boogie Nights (1997),Drama
1259,1674,Witness (1985),Drama|Romance|Thriller
1260,1675,Incognito (1997),Crime|Thriller
1261,1676,Starship Troopers (1997),Action|Sci-Fi
1262,1677,Critical Care (1997),Comedy|Drama
1263,1678,"Joy Luck Club, The (1993)",Drama|Romance
1264,1679,Chairman of the Board (1998),Comedy
1265,1680,Sliding Doors (1998),Drama|Romance
1266,1681,Mortal Kombat: Annihilation (1997),Action|Adventure|Fantasy
1267,1682,"Truman Show, The (1998)",Comedy|Drama|Sci-Fi
1268,1683,"Wings of the Dove, The (1997)",Drama|Romance
1269,1684,Mrs. Dalloway (1997),Drama|Romance
1270,1685,"I Love You, I Love You Not (1996)",Drama|Romance
1271,1686,Red Corner (1997),Crime|Thriller
1272,1687,"Jackal, The (1997)",Action|Thriller
1273,1688,Anastasia (1997),Adventure|Animation|Children|Drama|Musical
1274,1689,"Man Who Knew Too Little, The (1997)",Comedy|Crime|Thriller
1275,1690,Alien: Resurrection (1997),Action|Horror|Sci-Fi
1276,1693,Amistad (1997),Drama|Mystery
1277,1694,"Apostle, The (1997)",Drama
1278,1695,Artemisia (1997),Drama
1279,1696,Bent (1997),Drama|War
1280,1699,"Butcher Boy, The (1997)",Comedy|Drama
1281,1701,Deconstructing Harry (1997),Comedy|Drama
1282,1702,Flubber (1997),Children|Comedy|Fantasy
1283,1703,For Richer or Poorer (1997),Comedy
1284,1704,Good Will Hunting (1997),Drama|Romance
1285,1707,Home Alone 3 (1997),Children|Comedy
1286,1711,Midnight in the Garden of Good and Evil (1997),Crime|Drama|Mystery
1287,1713,Mouse Hunt (1997),Children|Comedy
1288,1717,Scream 2 (1997),Comedy|Horror|Mystery|Thriller
1289,1718,Stranger in the House (1997),Thriller
1290,1719,"Sweet Hereafter, The (1997)",Drama
1291,1721,Titanic (1997),Drama|Romance
1292,1722,Tomorrow Never Dies (1997),Action|Adventure|Thriller
1293,1726,"Postman, The (1997)",Action|Adventure|Drama|Sci-Fi
1294,1727,"Horse Whisperer, The (1998)",Drama|Romance
1295,1729,Jackie Brown (1997),Crime|Drama|Thriller
1296,1730,Kundun (1997),Drama
1297,1731,Mr. Magoo (1997),Comedy
1298,1732,"Big Lebowski, The (1998)",Comedy|Crime
1299,1733,Afterglow (1997),Drama|Romance
1300,1734,My Life in Pink (Ma vie en rose) (1997),Comedy|Drama
1301,1735,Great Expectations (1998),Drama|Romance
1302,1739,3 Ninjas: High Noon On Mega Mountain (1998),Action|Children|Comedy
1303,1746,Senseless (1998),Comedy
1304,1747,Wag the Dog (1997),Comedy
1305,1748,Dark City (1998),Adventure|Film-Noir|Sci-Fi|Thriller
1306,1752,Hard Rain (1998),Action|Crime|Thriller
1307,1753,Half Baked (1998),Comedy
1308,1754,Fallen (1998),Crime|Drama|Fantasy|Thriller
1309,1755,Shooting Fish (1997),Comedy|Romance
1310,1757,Fallen Angels (Duo luo tian shi) (1995),Drama|Romance
1311,1759,"Four Days in September (O Que É Isso, Companheiro?) (1997)",Drama
1312,1760,Spice World (1997),Comedy
1313,1762,Deep Rising (1998),Action|Horror|Sci-Fi
1314,1767,Music From Another Room (1998),Drama|Romance
1315,1769,"Replacement Killers, The (1998)",Action|Crime|Thriller
1316,1770,B. Monkey (1998),Crime|Romance|Thriller
1317,1771,Night Flier (1997),Horror
1318,1772,Blues Brothers 2000 (1998),Action|Comedy|Musical
1319,1777,"Wedding Singer, The (1998)",Comedy|Romance
1320,1779,Sphere (1998),Sci-Fi|Thriller
1321,1783,Palmetto (1998),Crime|Drama|Mystery|Romance|Thriller
1322,1784,As Good as It Gets (1997),Comedy|Drama|Romance
1323,1785,King of New York (1990),Crime|Thriller
1324,1791,Twilight (1998),Crime|Drama|Thriller
1325,1792,U.S. Marshals (1998),Action|Crime|Thriller
1326,1793,Welcome to Woop-Woop (1997),Comedy
1327,1794,Love and Death on Long Island (1997),Comedy|Drama
1328,1797,Everest (1998),Documentary|IMAX
1329,1798,Hush (1998),Thriller
1330,1799,Suicide Kings (1997),Comedy|Crime|Drama|Mystery|Thriller
1331,1801,"Man in the Iron Mask, The (1998)",Action|Adventure|Drama
1332,1804,"Newton Boys, The (1998)",Crime|Drama
1333,1805,Wild Things (1998),Crime|Drama|Mystery|Thriller
1334,1806,Paulie (1998),Adventure|Children|Comedy
1335,1807,"Cool, Dry Place, A (1998)",Drama
1336,1809,Fireworks (Hana-bi) (1997),Crime|Drama
1337,1810,Primary Colors (1998),Comedy|Drama
1338,1812,Wide Awake (1998),Children|Comedy|Drama
1339,1816,Two Girls and a Guy (1997),Comedy|Drama
1340,1821,"Object of My Affection, The (1998)",Comedy|Romance
1341,1824,Homegrown (1998),Comedy|Thriller
1342,1825,The Players Club (1998),Comedy|Drama
1343,1826,Barney's Great Adventure (1998),Adventure|Children
1344,1827,"Big One, The (1997)",Comedy|Documentary
1345,1829,Chinese Box (1997),Drama|Romance
1346,1831,Lost in Space (1998),Action|Adventure|Sci-Fi
1347,1833,Mercury Rising (1998),Action|Drama|Thriller
1348,1834,"Spanish Prisoner, The (1997)",Crime|Drama|Mystery|Thriller
1349,1835,City of Angels (1998),Drama|Fantasy|Romance
1350,1836,"Last Days of Disco, The (1998)",Comedy|Drama
1351,1837,"Odd Couple II, The (1998)",Comedy
1352,1839,My Giant (1998),Comedy
1353,1840,He Got Game (1998),Drama
1354,1841,"Gingerbread Man, The (1998)",Drama|Thriller
1355,1844,Live Flesh (Carne trémula) (1997),Drama|Romance
1356,1845,Zero Effect (1998),Comedy|Mystery|Thriller
1357,1848,"Borrowers, The (1997)",Adventure|Children|Comedy|Fantasy
1358,1855,Krippendorf's Tribe (1998),Comedy
1359,1856,Kurt & Courtney (1998),Documentary
1360,1857,"Real Blonde, The (1997)",Comedy
1361,1858,Mr. Nice Guy (Yat goh ho yan) (1997),Action|Comedy
1362,1859,Taste of Cherry (Ta'm e guilass) (1997),Drama
1363,1860,Character (Karakter) (1997),Drama
1364,1862,Species II (1998),Horror|Sci-Fi
1365,1863,Major League: Back to the Minors (1998),Comedy
1366,1866,"Big Hit, The (1998)",Action|Comedy|Crime
1367,1867,Tarzan and the Lost City (1998),Action|Adventure
1368,1870,"Dancer, Texas Pop. 81 (1998)",Comedy|Drama
1369,1873,"Misérables, Les (1998)",Crime|Drama|Romance|War
1370,1875,Clockwatchers (1997),Comedy
1371,1876,Deep Impact (1998),Drama|Sci-Fi|Thriller
1372,1881,Quest for Camelot (1998),Adventure|Animation|Children|Fantasy|Musical
1373,1882,Godzilla (1998),Action|Sci-Fi|Thriller
1374,1883,Bulworth (1998),Comedy|Drama|Romance
1375,1884,Fear and Loathing in Las Vegas (1998),Adventure|Comedy|Drama
1376,1885,"Opposite of Sex, The (1998)",Comedy|Drama|Romance
1377,1887,Almost Heroes (1998),Adventure|Comedy|Western
1378,1888,Hope Floats (1998),Comedy|Drama|Romance
1379,1889,Insomnia (1997),Drama|Mystery|Thriller
1380,1891,"Ugly, The (1997)",Horror|Thriller
1381,1892,"Perfect Murder, A (1998)",Thriller
1382,1893,Beyond Silence (Jenseits der Stille) (1996),Drama
1383,1894,Six Days Seven Nights (1998),Adventure|Comedy|Romance
1384,1895,Can't Hardly Wait (1998),Comedy|Drama|Romance
1385,1897,High Art (1998),Drama|Romance
1386,1900,"Children of Heaven, The (Bacheha-Ye Aseman) (1997)",Comedy|Drama
1387,1902,Dream for an Insomniac (1996),Drama|Romance
1388,1904,Henry Fool (1997),Comedy|Drama
1389,1906,Mr. Jealousy (1997),Comedy|Romance
1390,1907,Mulan (1998),Adventure|Animation|Children|Comedy|Drama|Musical|Romance
1391,1909,"X-Files: Fight the Future, The (1998)",Action|Crime|Mystery|Sci-Fi|Thriller
1392,1910,I Went Down (1997),Comedy|Crime|Drama
1393,1911,Dr. Dolittle (1998),Comedy
1394,1912,Out of Sight (1998),Comedy|Crime|Drama|Romance|Thriller
1395,1913,Picnic at Hanging Rock (1975),Drama|Mystery
1396,1914,Smoke Signals (1998),Comedy|Drama
1397,1916,Buffalo '66 (a.k.a. Buffalo 66) (1998),Drama|Romance
1398,1917,Armageddon (1998),Action|Romance|Sci-Fi|Thriller
1399,1918,Lethal Weapon 4 (1998),Action|Comedy|Crime|Thriller
1400,1919,Madeline (1998),Children|Comedy
1401,1920,Small Soldiers (1998),Animation|Children|Fantasy|War
1402,1921,Pi (1998),Drama|Sci-Fi|Thriller
1403,1922,Whatever (1998),Drama
1404,1923,There's Something About Mary (1998),Comedy|Romance
1405,1924,Plan 9 from Outer Space (1959),Horror|Sci-Fi
1406,1926,"Broadway Melody, The (1929)",Musical
1407,1927,All Quiet on the Western Front (1930),Action|Drama|War
1408,1928,Cimarron (1931),Drama|Western
1409,1929,Grand Hotel (1932),Drama|Romance
1410,1931,Mutiny on the Bounty (1935),Adventure|Drama
1411,1932,"Great Ziegfeld, The (1936)",Drama|Musical
1412,1933,"Life of Emile Zola, The (1937)",Drama
1413,1934,You Can't Take It with You (1938),Comedy|Romance
1414,1936,Mrs. Miniver (1942),Drama|War
1415,1937,Going My Way (1944),Comedy|Drama|Musical
1416,1938,"Lost Weekend, The (1945)",Drama
1417,1939,"Best Years of Our Lives, The (1946)",Drama|War
1418,1940,Gentleman's Agreement (1947),Drama
1419,1941,Hamlet (1948),Drama
1420,1942,All the King's Men (1949),Drama
1421,1944,From Here to Eternity (1953),Drama|Romance|War
1422,1945,On the Waterfront (1954),Crime|Drama
1423,1946,Marty (1955),Drama|Romance
1424,1947,West Side Story (1961),Drama|Musical|Romance
1425,1948,Tom Jones (1963),Adventure|Comedy|Romance
1426,1949,"Man for All Seasons, A (1966)",Drama
1427,1950,In the Heat of the Night (1967),Drama|Mystery
1428,1951,Oliver! (1968),Drama|Musical
1429,1952,Midnight Cowboy (1969),Drama
1430,1953,"French Connection, The (1971)",Action|Crime|Thriller
1431,1954,Rocky (1976),Drama
1432,1955,Kramer vs. Kramer (1979),Drama
1433,1956,Ordinary People (1980),Drama
1434,1957,Chariots of Fire (1981),Drama
1435,1958,Terms of Endearment (1983),Comedy|Drama
1436,1959,Out of Africa (1985),Drama|Romance
1437,1960,"Last Emperor, The (1987)",Drama
1438,1961,Rain Man (1988),Drama
1439,1962,Driving Miss Daisy (1989),Drama
1440,1963,Take the Money and Run (1969),Comedy|Crime
1441,1964,Klute (1971),Drama|Mystery
1442,1965,Repo Man (1984),Comedy|Sci-Fi
1443,1966,Metropolitan (1990),Comedy
1444,1967,Labyrinth (1986),Adventure|Fantasy|Musical
1445,1968,"Breakfast Club, The (1985)",Comedy|Drama
1446,1969,"Nightmare on Elm Street 2: Freddy's Revenge, A (1985)",Horror
1447,1970,"Nightmare on Elm Street 3: Dream Warriors, A (1987)",Horror|Thriller
1448,1971,"Nightmare on Elm Street 4: The Dream Master, A (1988)",Horror|Thriller
1449,1972,"Nightmare on Elm Street 5: The Dream Child, A (1989)",Horror
1450,1973,"Freddy's Dead: The Final Nightmare (Nightmare on Elm Street Part 6: Freddy's Dead, A) (1991)",Horror
1451,1974,Friday the 13th (1980),Horror|Mystery|Thriller
1452,1975,Friday the 13th Part 2 (1981),Horror
1453,1976,Friday the 13th Part 3: 3D (1982),Horror
1454,1977,Friday the 13th Part IV: The Final Chapter (1984),Horror
1455,1978,Friday the 13th Part V: A New Beginning (1985),Horror
1456,1979,Friday the 13th Part VI: Jason Lives (1986),Horror
1457,1980,Friday the 13th Part VII: The New Blood (1988),Horror
1458,1981,Friday the 13th Part VIII: Jason Takes Manhattan (1989),Horror
1459,1982,Halloween (1978),Horror
1460,1983,Halloween II (1981),Horror
1461,1984,Halloween III: Season of the Witch (1982),Horror
1462,1985,Halloween 4: The Return of Michael Myers (1988),Horror
1463,1986,Halloween 5: The Revenge of Michael Myers (1989),Horror
1464,1987,Prom Night (1980),Horror
1465,1990,Prom Night IV: Deliver Us From Evil (1992),Horror
1466,1991,Child's Play (1988),Horror|Thriller
1467,1992,Child's Play 2 (1990),Horror|Thriller
1468,1993,Child's Play 3 (1991),Comedy|Horror|Thriller
1469,1994,Poltergeist (1982),Horror|Thriller
1470,1995,Poltergeist II: The Other Side (1986),Horror|Thriller
1471,1996,Poltergeist III (1988),Horror|Thriller
1472,1997,"Exorcist, The (1973)",Horror|Mystery
1473,1998,Exorcist II: The Heretic (1977),Horror
1474,1999,"Exorcist III, The (1990)",Horror
1475,2000,Lethal Weapon (1987),Action|Comedy|Crime|Drama
1476,2001,Lethal Weapon 2 (1989),Action|Comedy|Crime|Drama
1477,2002,Lethal Weapon 3 (1992),Action|Comedy|Crime|Drama
1478,2003,Gremlins (1984),Comedy|Horror
1479,2004,Gremlins 2: The New Batch (1990),Comedy|Horror
1480,2005,"Goonies, The (1985)",Action|Adventure|Children|Comedy|Fantasy
1481,2006,"Mask of Zorro, The (1998)",Action|Comedy|Romance
1482,2007,Polish Wedding (1998),Comedy
1483,2008,"This World, Then the Fireworks (1997)",Crime|Drama|Film-Noir
1484,2009,Soylent Green (1973),Drama|Mystery|Sci-Fi|Thriller
1485,2010,Metropolis (1927),Drama|Sci-Fi
1486,2011,Back to the Future Part II (1989),Adventure|Comedy|Sci-Fi
1487,2012,Back to the Future Part III (1990),Adventure|Comedy|Sci-Fi|Western
1488,2013,"Poseidon Adventure, The (1972)",Action|Adventure|Drama
1489,2014,Freaky Friday (1977),Children|Comedy|Fantasy
1490,2015,"Absent-Minded Professor, The (1961)",Children|Comedy|Fantasy
1491,2016,"Apple Dumpling Gang Rides Again, The (1979)",Children|Comedy|Western
1492,2017,Babes in Toyland (1961),Children|Fantasy|Musical
1493,2018,Bambi (1942),Animation|Children|Drama
1494,2019,Seven Samurai (Shichinin no samurai) (1954),Action|Adventure|Drama
1495,2020,Dangerous Liaisons (1988),Drama|Romance
1496,2021,Dune (1984),Adventure|Sci-Fi
1497,2022,"Last Temptation of Christ, The (1988)",Drama
1498,2023,"Godfather: Part III, The (1990)",Crime|Drama|Mystery|Thriller
1499,2024,"Rapture, The (1991)",Drama|Mystery
1500,2025,Lolita (1997),Drama|Romance
1501,2026,Disturbing Behavior (1998),Horror|Thriller
1502,2027,Jane Austen's Mafia! (1998),Comedy|Crime
